tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_69	1.4642790000000008	136.00002399999994	0.0053899999999999434	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.33565784064507626	0.4842519021341495	0.0026949999999999717
kssd	sample_7	1.666383	154.00001899999995	0.018562000000000013	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2142968438646355	0.30916499392166613	0.009281000000000006
kssd	sample_70	1.6597760000000001	154.00001899999995	0.013191999999999976	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.12490231272478747	0.18019594716361337	0.006595999999999988
kssd	sample_71	1.5321810000000013	139.00002499999994	0.0018380000000000863	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2993123506333715	0.4318164439355837	0.0009190000000000432
kssd	sample_72	1.688909000000002	173.999999	0.01222000000000004	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23077787759083865	0.3329420995471832	0.006110000000000021
kssd	sample_73	1.596767000000002	160.99999000000003	0.005180000000000007	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.16812525451705898	0.2425534709399558	0.0025900000000000033
kssd	sample_74	1.9148530000000001	159.000001	0.013745999999999934	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1554043223309517	0.224201045159574	0.006872999999999967
kssd	sample_75	1.4694829999999994	144.00001299999997	0.02278999999999998	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2635843550437682	0.38027184187756025	0.01139499999999999
kssd	sample_76	1.7035659999999988	150.00001399999996	0.0100879999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2054179288749029	0.29635542729750425	0.00504399999999995
kssd	sample_67	1.7833620000000017	151.00002599999993	0.013348000000000004	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2185336302693705	0.3152773846570831	0.006674000000000002
kssd	sample_189	1.5871319999999995	157.00001499999996	0.007058000000000053	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20357213969938479	0.2936925164074577	0.0035290000000000265
kssd	sample_53	1.6461210000000006	163.999999	0.010398000000000067	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2614146457596965	0.3771416130532592	0.0051990000000000335
kssd	sample_187	1.7918520000000013	150.00000599999998	0.005089999999999932	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.25353287974534555	0.36577062831090795	0.0025449999999999666
kssd	sample_122	1.5999789999999987	146.00000899999998	0.009700000000000139	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.264536536316175	0.38164554907728887	0.0048500000000000695
kssd	sample_123	1.674893	143.00001299999997	0.0070980000000000045	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23357225063038128	0.3369735276737251	0.0035490000000000027
kssd	sample_124	1.6742080000000006	164.000002	0.004444000000000008	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2417763335238941	0.3488095173792381	0.0022220000000000044
kssd	sample_125	1.5629590000000002	141.00001899999995	0.007004000000000019	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2751471209688693	0.39695338693666343	0.0035020000000000094
kssd	sample_126	1.5875949999999999	155.00001199999997	0.01073000000000004	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1831635366691275	0.26424912602423406	0.00536500000000002
kssd	sample_127	1.7143879999999994	159.00000999999997	0.017343999999999974	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.24893167395143195	0.3591324915299192	0.008671999999999987
kssd	sample_128	1.5856779999999995	146.00001999999995	0.010670000000000028	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2735163244823872	0.39460064493291663	0.005335000000000014
kssd	sample_129	1.5033599999999996	150.000001	0.003927999999999976	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28719232556533864	0.4143309438744827	0.0019639999999999883
kssd	sample_13	1.7150780000000005	148.0000339999999	0.016371999999999894	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28386616337646414	0.4095323061794011	0.008185999999999947
kssd	sample_130	1.5397379999999994	155.00001499999996	0.008695999999999957	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2225421795370042	0.3210604988066573	0.004347999999999979
kssd	sample_131	1.7031240000000014	178.00002899999993	0.007319999999999993	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.18469561070816373	0.26645944164262636	0.003659999999999996
kssd	sample_132	1.8179799999999984	164.00001499999996	0.01423599999999996	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22870022301031306	0.32994467758717866	0.007117999999999981
kssd	sample_133	1.5604009999999995	125.00001199999997	0.0029040000000000264	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2482774738269541	0.35818868025458606	0.0014520000000000132
kssd	sample_134	1.5378910000000001	140.000002	0.003909999999999956	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.26021364198490765	0.3754089308632824	0.001954999999999978
kssd	sample_135	1.5823139999999967	161.000001	0.01845800000000012	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.25094564997342567	0.36203804474931883	0.00922900000000006
kssd	sample_136	1.5212279999999987	160.00001299999997	0.012510000000000021	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2606313141972807	0.37601150449279014	0.0062550000000000106
kssd	sample_137	1.5544350000000013	152.00000599999998	0.003898000000000037	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.27164616668918284	0.39190257755898084	0.0019490000000000189
kssd	sample_138	1.715346000000002	143.00000999999997	0.008387999999999956	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2586642617315114	0.3731736476552564	0.004193999999999978
kssd	sample_139	1.7515230000000015	159.00001899999995	0.00013800000000001588	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2511278039396068	0.36230083737300667	6.900000000000794e-05
kssd	sample_14	1.4480439999999999	139.00000799999998	0.01278799999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.250450847160467	0.3613241951848455	0.006393999999999975
kssd	sample_140	1.8635460000000006	142.00001699999996	0.02106999999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1864736612572953	0.2690246263523084	0.010534999999999996
kssd	sample_120	1.7373419999999982	152.00001399999996	0.004651999999999905	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2925243617290401	0.42202344600569547	0.0023259999999999527
kssd	sample_12	1.376232	136.00001399999996	0.00597400000000011	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.19187808905801823	0.2768215675392538	0.002987000000000055
kssd	sample_119	1.8805779999999994	142.000002	0.01399799999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2862040829747521	0.41290521118984824	0.006998999999999995
kssd	sample_118	1.6854299999999989	159.00001799999995	0.009498000000000069	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.29759826277532636	0.42934353788313395	0.0047490000000000344
kssd	sample_188	1.753237000000002	165.999998	0.005373999999999954	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.26386239398622824	0.38067296728102135	0.002686999999999977
kssd	sample_1	1.5240799999999985	153.00001799999995	0.008324000000000033	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2985985718810312	0.43078667886929045	0.004162000000000016
kssd	sample_10	1.690255000000001	144.00001899999995	0.018626000000000077	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.27408692905528714	0.3954238533205479	0.009313000000000037
kssd	sample_100	1.6519630000000005	147.00000899999998	0.010761999999999996	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1641147604493175	0.23676755103691055	0.005380999999999997
kssd	sample_101	1.5932629999999999	159.00001599999996	0.00902799999999993	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.19344615339997834	0.2790838061891944	0.004513999999999965
kssd	sample_102	1.799737000000001	154.00001399999996	0.0033780000000000767	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.19130910897188422	0.27600070279062366	0.0016890000000000383
kssd	sample_103	1.6909240000000005	153.00000799999998	0.01348399999999998	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.294418634215758	0.42475630352837573	0.006741999999999989
kssd	sample_104	1.6091230000000007	144.00000799999998	0.0068120000000000845	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2621762838628966	0.3782404245676981	0.0034060000000000422
kssd	sample_105	1.7638470000000015	166.00001299999997	0.003695999999999948	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.27096051076117467	0.3909133851518873	0.001847999999999974
kssd	sample_106	1.3525260000000021	163.00001199999997	0.009534000000000077	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.15214872347914288	0.21950420884094562	0.004767000000000039
kssd	sample_141	1.6862460000000004	144.00002999999998	0.0011439999999999539	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2144045592771999	0.3093203944132001	0.0005719999999999769
kssd	sample_107	1.6756950000000002	151.000003	0.006929999999999916	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.21303622702342034	0.3073463082563839	0.003464999999999958
kssd	sample_109	1.5733240000000017	152.00000599999998	0.008403999999999953	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2801909561642164	0.40423010296005196	0.004201999999999977
kssd	sample_11	1.731721000000001	163.00001199999997	0.0032159999999999476	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2622574470036342	0.3783575182283432	0.0016079999999999738
kssd	sample_110	1.5742750000000003	150.99999200000002	0.015190000000000028	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11739739870939908	0.16936864493131445	0.007595000000000014
kssd	sample_111	1.4234120000000001	142.00001199999997	0.004336000000000065	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.18743388594121319	0.2704099377419359	0.0021680000000000323
kssd	sample_112	1.7147000000000037	160.000004	0.00801600000000004	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2811539424700813	0.4056193985279672	0.00400800000000002
