tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_123	1.283148999999998	141.00001799999995	0.114911	0.9636363636363636	0.9298245614035088	0.9464285714285715	53.0	4.0	2.0	57.0	0.8983050847457628	3.7725537167059873	0.9330956910488447	0.057918529685571304
kssd	sample_124	1.3124420000000019	133.000005	0.12389000000000001	0.9661016949152542	0.9344262295081968	0.95	57.0	4.0	2.0	61.0	0.9047619047619048	3.9164948261879373	0.9527158836763621	0.062492370674740054
kssd	sample_125	1.3580819999999985	114.00001899999997	0.166057	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.824760859028395	0.9380075380410978	0.084181321101829
kssd	sample_126	1.2633610000000002	125.00003599999992	0.141038	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.9471857759150253	0.960181680667742	0.07119147466973026
kssd	sample_127	1.3312100000000011	146.99999100000002	0.12993	0.9655172413793104	0.9333333333333333	0.9491525423728815	56.0	4.0	2.0	60.0	0.9032258064516129	3.8111458019213718	0.9308317226366923	0.06537503220197077
kssd	sample_128	1.3024409999999966	123.00001299999997	0.16879100000000002	0.9642857142857143	0.9310344827586207	0.9473684210526316	54.0	4.0	2.0	58.0	0.9	3.876118137097075	0.9546047382094548	0.08573175804679642
kssd	sample_129	1.298907	112.00002799999996	0.141812	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.7961599404281396	0.923443546519893	0.0717240849125121
kssd	sample_13	1.3083480000000047	117.00001599999997	0.11785599999999997	0.9814814814814815	0.9298245614035088	0.954954954954955	53.0	4.0	1.0	57.0	0.9137931034482759	3.8521836582491216	0.9527911973058761	0.059491443461019304
kssd	sample_130	1.2616530000000008	110.00001399999996	0.15759800000000004	0.9818181818181818	0.9310344827586207	0.9557522123893805	54.0	4.0	1.0	58.0	0.9152542372881356	3.8590643366097725	0.9504047530248314	0.08029677575821806
kssd	sample_131	1.332896000000002	125.00001799999997	0.12486300000000003	0.9661016949152542	0.9344262295081968	0.95	57.0	4.0	2.0	61.0	0.9047619047619048	3.912534385003856	0.9517524775211411	0.06321565863756973
kssd	sample_132	1.2903570000000018	119.00000799999998	0.13746899999999998	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.8973982128158564	0.9480704934252746	0.06963830068544606
