tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_108	1.7159440000000004	151.00001499999996	0.20865900000000004	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.249343021226135	0.8112790054952859	0.1043295521647761
kssd	sample_142	1.6391029999999986	155.999996	0.15443699999999994	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2457059345599775	0.8099672037711486	0.07721853860926929
kssd	sample_121	1.6012609999999992	162.00001799999995	0.20282599999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2105646201099733	0.7972926537493135	0.10141310141310143
kssd	sample_186	1.5711699999999993	150.00002499999994	0.14644700000000005	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3147887192059677	0.8348835514760412	0.07322346338826831
kssd	sample_167	1.4570170000000013	143.00001099999997	0.10950699999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.267322172276215	0.817763613510122	0.054753527376763686
kssd	sample_168	1.5788880000000012	140.00000899999998	0.125373	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2982375263651256	0.8289139705179712	0.06268640597039105
kssd	sample_169	1.536442999999998	185.00001799999995	0.18488699999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.26905992388978	0.8183903749189186	0.09244345377827314
kssd	sample_17	1.819829999999998	145.00001399999996	0.1737789999999999	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1177022438270288	0.7637996313121712	0.08688954344477168
kssd	sample_170	1.5612730000000012	143.00001999999995	0.17036800000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2302085777135146	0.8043777138038289	0.08518382963234075
kssd	sample_171	1.4931009999999987	149.00001499999996	0.14159799999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.366382115261453	0.8534919356340085	0.07079899999999999
kssd	sample_172	1.6931119999999968	151.00001299999997	0.141669	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1999240569128524	0.7934548818101255	0.0708344645827677
kssd	sample_173	1.621494	147.999999	0.174996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.386189186926971	0.8606358266506022	0.087498
kssd	sample_175	1.5890740000000003	135.00001499999996	0.13100199999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.277032943065383	0.8212660337253074	0.06550099999999999
kssd	sample_176	1.4868240000000008	153.999998	0.19054300000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3026841608404984	0.8305177548945378	0.09527164290746434
kssd	sample_177	1.5319169999999993	144.99999100000002	0.138336	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3583923506620716	0.850610237192659	0.06916793083206917
kssd	sample_178	1.6216189999999993	159.00001399999996	0.23167100000000004	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.33736671275376	0.843026841307197	0.11583544208227899
kssd	sample_179	1.6436259999999996	143.0	0.153406	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.325454711769456	0.838730495120417	0.07670299999999998
kssd	sample_18	1.5500670000000012	170.00000699999998	0.11561600000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.316814777329013	0.8356142974777089	0.05780794219205782
kssd	sample_180	1.6024769999999995	142.00004599999994	0.148377	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.4588536670241083	0.8868439979218309	0.07418846290576855
kssd	sample_181	1.692574000000002	149.99999400000002	0.09613499999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.222836401990047	0.8017187634646269	0.048067475966262
kssd	sample_182	1.5263769999999997	152.00001099999997	0.15513199999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.307320429142211	0.8321899352163157	0.07756599999999998
kssd	sample_183	1.6360020000000017	168.00003299999992	0.19197	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2664636140279395	0.8174539540783465	0.09598480803038392
kssd	sample_184	1.5037439999999973	134.000002	0.11748999999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.494426191778995	0.8996740741857747	0.05874494125505875
kssd	sample_185	1.6542659999999991	135.00000999999997	0.09311800000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.280482337212851	0.8225101396829633	0.046559
kssd	sample_143	1.5245849999999999	131.00000599999998	0.11860199999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3179955093913938	0.8360401565504626	0.05930094069905928
kssd	sample_166	1.7128260000000015	156.000005	0.202043	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2465625733185104	0.8102761708933408	0.10102155051077524
kssd	sample_165	1.4416220000000004	146.99999699999998	0.09590399999999999	0.9333333333333333	0.9333333333333333	0.9333333333333333	14.0	1.0	1.0	15.0	0.875	2.2894144103304903	0.8454106239975426	0.047951999999999995
kssd	sample_174	1.566184000000001	183.999998	0.16009000000000007	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3187285353481317	0.8363045397786198	0.08004508004508008
kssd	sample_163	1.6551790000000006	153.00003299999995	0.12937199999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3663061545302866	0.8534645385914694	0.06468599999999998
